Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_address_ID
US-2018-138835,2018-09-10,2018-09-14,Standard Class,460
CA-2021-162033,2021-03-26,2021-04-02,Standard Class,461
CA-2021-162173,2021-10-26,2021-11-01,Standard Class,462
CA-2018-122217,2018-11-24,2018-11-29,Standard Class,463
CA-2018-160276,2018-04-02,2018-04-08,Standard Class,464
CA-2020-157280,2020-11-05,2020-11-07,First Class,465
CA-2018-130155,2018-05-19,2018-05-22,First Class,466
CA-2018-136567,2018-12-20,2018-12-21,First Class,467
CA-2018-132612,2018-06-09,2018-06-11,Second Class,468
CA-2019-145324,2019-11-15,2019-11-19,Standard Class,469
CA-2021-152968,2021-05-26,2021-05-30,Standard Class,470
CA-2020-159212,2020-11-01,2020-11-05,Standard Class,471
CA-2021-165687,2021-11-17,2021-11-23,Standard Class,472
CA-2021-143756,2021-12-02,2021-12-05,First Class,473
CA-2021-104731,2021-07-21,2021-07-27,Standard Class,474
US-2021-146822,2021-06-09,2021-06-14,Standard Class,475
CA-2020-159765,2020-05-09,2020-05-12,Second Class,476
CA-2019-150560,2019-12-11,2019-12-12,First Class,477
CA-2020-110254,2020-08-04,2020-08-08,Standard Class,478
US-2021-128951,2021-07-15,2021-07-17,First Class,479
CA-2019-104038,2019-02-06,2019-02-08,First Class,480
US-2021-108063,2021-12-02,2021-12-05,First Class,481
CA-2019-135510,2019-09-05,2019-09-12,Standard Class,482
CA-2018-131905,2018-02-06,2018-02-09,First Class,483
US-2018-125521,2018-03-14,2018-03-19,Standard Class,484
CA-2021-116855,2021-12-17,2021-12-21,Standard Class,485
US-2019-148817,2019-12-01,2019-12-07,Standard Class,486
CA-2018-128839,2018-09-08,2018-09-13,Standard Class,487
CA-2018-127614,2018-02-11,2018-02-15,Standard Class,488
US-2020-121013,2020-09-05,2020-09-10,Standard Class,489
CA-2020-139381,2020-04-18,2020-04-22,Standard Class,490
CA-2018-161634,2018-11-14,2018-11-20,Standard Class,491
CA-2019-138625,2019-11-02,2019-11-05,First Class,492
CA-2021-128755,2021-05-04,2021-05-08,Standard Class,493
CA-2020-102162,2020-09-11,2020-09-16,Standard Class,494
CA-2020-136126,2020-05-24,2020-05-24,Same Day,495
CA-2018-100916,2018-10-21,2018-10-26,Standard Class,496
CA-2019-167696,2019-09-16,2019-09-21,Standard Class,497
CA-2020-120873,2020-10-27,2020-11-01,Second Class,498
CA-2019-110947,2019-06-09,2019-06-15,Standard Class,499
CA-2019-109386,2019-11-08,2019-11-13,Second Class,500
CA-2018-114321,2018-08-20,2018-08-25,Standard Class,501
US-2018-114377,2018-11-05,2018-11-05,Same Day,502
US-2019-134026,2019-04-26,2019-05-02,Standard Class,503
US-2020-120929,2020-03-18,2020-03-21,Second Class,504
CA-2020-164784,2020-05-01,2020-05-04,First Class,505
CA-2019-168459,2019-11-22,2019-11-27,Standard Class,506
CA-2021-165204,2021-11-13,2021-11-16,Second Class,507
CA-2021-118402,2021-09-29,2021-10-04,Standard Class,508
CA-2019-153038,2019-12-18,2019-12-25,Standard Class,509
CA-2021-125745,2021-06-30,2021-07-04,Standard Class,510
CA-2018-107811,2018-04-29,2018-05-03,Standard Class,511
CA-2018-155390,2018-12-06,2018-12-11,Standard Class,512
CA-2021-128363,2021-08-13,2021-08-18,Standard Class,513
CA-2018-166730,2018-12-30,2019-01-01,First Class,514
US-2021-128118,2021-11-24,2021-12-01,Standard Class,515
US-2019-136476,2019-04-05,2019-04-10,Standard Class,516
CA-2020-164350,2020-09-10,2020-09-12,Second Class,517
US-2018-109162,2018-06-08,2018-06-12,Standard Class,518
CA-2020-139689,2020-12-29,2021-01-03,Standard Class,519
CA-2021-126382,2021-06-03,2021-06-07,Standard Class,520
US-2020-161844,2020-12-09,2020-12-14,Second Class,521
CA-2021-133501,2021-08-27,2021-09-01,Standard Class,522
CA-2020-159989,2020-12-09,2020-12-13,Standard Class,523
CA-2019-102260,2019-09-22,2019-09-26,Standard Class,524
CA-2021-104318,2021-05-13,2021-05-18,Standard Class,525
US-2019-145436,2019-02-28,2019-03-04,Standard Class,526
US-2021-156083,2021-11-04,2021-11-11,Standard Class,527
CA-2018-134551,2018-12-20,2018-12-25,Standard Class,528
US-2020-159415,2020-04-17,2020-04-22,Standard Class,529
CA-2021-147228,2021-09-09,2021-09-14,Standard Class,530
CA-2019-109708,2019-05-25,2019-05-28,Second Class,531
CA-2018-134621,2018-12-21,2018-12-28,Standard Class,532
CA-2020-113292,2020-03-18,2020-03-20,Second Class,533
CA-2021-122987,2021-08-16,2021-08-16,Same Day,534
CA-2021-159100,2021-10-16,2021-10-21,Standard Class,535
CA-2021-153339,2021-11-03,2021-11-05,Second Class,536
CA-2020-112676,2020-05-05,2020-05-08,First Class,537
CA-2019-120845,2019-09-25,2019-10-02,Standard Class,538
CA-2019-103870,2019-12-27,2019-12-31,Standard Class,539
CA-2021-101210,2021-08-25,2021-08-28,Second Class,540
CA-2019-166975,2019-11-26,2019-11-30,Standard Class,541
CA-2021-103499,2021-11-20,2021-11-24,Standard Class,542
CA-2021-150910,2021-12-22,2021-12-28,Standard Class,543
US-2020-132857,2020-12-11,2020-12-17,Standard Class,544
CA-2020-109743,2020-09-22,2020-09-29,Standard Class,545
CA-2019-156734,2019-06-18,2019-06-20,First Class,546
US-2018-147774,2018-01-20,2018-01-26,Standard Class,547
CA-2018-116407,2018-11-15,2018-11-21,Standard Class,548
CA-2020-136231,2020-09-05,2020-09-07,Second Class,549
CA-2021-127306,2021-01-14,2021-01-18,Standard Class,550
CA-2020-136483,2020-12-01,2020-12-06,Standard Class,551
CA-2018-152849,2018-07-05,2018-07-12,Standard Class,552
US-2021-162558,2021-10-02,2021-10-05,First Class,553
CA-2020-149783,2020-09-04,2020-09-07,Second Class,554
CA-2021-145702,2021-05-19,2021-05-24,Second Class,555
CA-2018-169684,2018-10-20,2018-10-23,First Class,556
CA-2021-115448,2021-11-11,2021-11-14,First Class,557
CA-2021-102736,2021-09-05,2021-09-09,Standard Class,558
US-2018-155544,2018-03-21,2018-03-25,Standard Class,559
US-2021-129224,2021-03-17,2021-03-23,Standard Class,560
CA-2018-140886,2018-09-30,2018-10-04,Standard Class,561
CA-2019-155600,2019-12-04,2019-12-07,Second Class,562
US-2021-132031,2021-04-23,2021-04-27,Standard Class,563
CA-2019-144288,2019-12-25,2019-12-31,Standard Class,564
CA-2019-153626,2019-07-09,2019-07-14,Standard Class,565
CA-2020-166485,2020-02-20,2020-02-27,Standard Class,566
CA-2020-156573,2020-05-29,2020-06-02,Standard Class,567
CA-2021-127516,2021-12-28,2022-01-03,Standard Class,568
CA-2019-160696,2019-09-06,2019-09-10,Standard Class,569
CA-2021-132213,2021-04-25,2021-04-26,First Class,570
CA-2018-146731,2018-11-03,2018-11-08,Standard Class,571
CA-2020-119515,2020-08-14,2020-08-16,First Class,572
CA-2020-166282,2020-04-16,2020-04-22,Standard Class,573
CA-2021-109183,2021-12-04,2021-12-09,Standard Class,574
CA-2019-141565,2019-09-20,2019-09-24,Standard Class,575
CA-2021-128769,2021-09-07,2021-09-12,Standard Class,576
US-2019-131842,2019-12-05,2019-12-08,First Class,577
CA-2021-119284,2021-06-15,2021-06-20,Standard Class,578
CA-2020-118178,2020-03-19,2020-03-24,Standard Class,579
CA-2020-125017,2020-02-06,2020-02-11,Standard Class,580
CA-2021-108035,2021-11-29,2021-12-03,Standard Class,581
CA-2021-161592,2021-04-06,2021-04-10,Standard Class,582
CA-2021-102610,2021-11-04,2021-11-08,Standard Class,583
CA-2020-140977,2020-06-16,2020-06-19,Second Class,584
CA-2019-151547,2019-01-17,2019-01-23,Standard Class,585
CA-2021-145737,2021-09-15,2021-09-20,Standard Class,586
CA-2020-121020,2020-10-24,2020-10-31,Standard Class,587
CA-2019-114503,2019-11-13,2019-11-17,Standard Class,588
CA-2021-140627,2021-12-23,2021-12-27,Standard Class,589
CA-2020-118934,2020-08-09,2020-08-14,Standard Class,590
CA-2020-127208,2020-06-12,2020-06-15,First Class,591
CA-2018-143840,2018-05-22,2018-05-29,Standard Class,592
CA-2019-104941,2019-06-13,2019-06-19,Standard Class,593
US-2018-118997,2018-04-08,2018-04-12,Standard Class,594
CA-2018-153087,2018-12-27,2019-01-03,Standard Class,595
US-2021-102904,2021-11-13,2021-11-20,Standard Class,596
CA-2021-145275,2021-04-02,2021-04-06,Standard Class,597
CA-2020-168753,2020-05-29,2020-06-01,Second Class,598
CA-2018-110408,2018-10-18,2018-10-20,Second Class,599
CA-2018-163013,2018-11-28,2018-12-04,Standard Class,600
CA-2021-116113,2021-10-02,2021-10-06,Second Class,601
CA-2019-151624,2019-09-08,2019-09-14,Standard Class,602
CA-2019-154291,2019-07-25,2019-07-29,Standard Class,603
CA-2021-100426,2021-06-04,2021-06-08,Standard Class,604
CA-2018-120768,2018-12-19,2018-12-21,Second Class,605
CA-2020-154403,2020-05-23,2020-05-27,Standard Class,606
CA-2020-133711,2020-11-26,2020-11-29,First Class,607
CA-2018-124023,2018-04-07,2018-04-10,First Class,608
CA-2020-108616,2020-09-29,2020-10-03,Standard Class,609
CA-2019-102582,2019-09-15,2019-09-19,Standard Class,610
CA-2020-145905,2020-09-18,2020-09-23,Standard Class,611
CA-2021-102554,2021-06-11,2021-06-15,Standard Class,612
CA-2019-134257,2019-03-16,2019-03-19,Second Class,613
CA-2020-101378,2020-07-14,2020-07-14,Same Day,614
CA-2021-114055,2021-12-25,2021-12-29,Second Class,615
US-2020-138408,2020-11-18,2020-11-21,Second Class,616
CA-2019-121552,2019-03-22,2019-03-27,Standard Class,617
CA-2020-132549,2020-11-25,2020-11-30,Standard Class,618
CA-2021-127803,2021-05-19,2021-05-23,Standard Class,619
US-2020-102232,2020-08-05,2020-08-11,Standard Class,620
CA-2021-122707,2021-04-16,2021-04-18,First Class,621
CA-2021-134649,2021-01-26,2021-01-31,Second Class,622
CA-2021-150931,2021-01-06,2021-01-13,Standard Class,623
CA-2021-100412,2021-12-22,2021-12-26,Standard Class,624
CA-2021-140088,2021-05-28,2021-05-30,Second Class,625
CA-2019-154921,2019-05-23,2019-05-28,Standard Class,626
CA-2018-116239,2018-03-04,2018-03-04,Same Day,627
CA-2020-155439,2020-09-14,2020-09-18,Standard Class,628
CA-2021-107461,2021-12-21,2021-12-26,Second Class,629
CA-2018-115357,2018-08-06,2018-08-11,Second Class,630
CA-2020-152163,2020-07-01,2020-07-01,Same Day,631
CA-2018-128846,2018-04-07,2018-04-12,Standard Class,632
CA-2018-101560,2018-11-28,2018-12-01,Second Class,633
CA-2019-158421,2019-09-21,2019-09-26,Standard Class,634
CA-2020-157161,2020-07-16,2020-07-20,Second Class,635
CA-2020-140543,2020-06-29,2020-07-03,Second Class,636
CA-2021-147361,2021-09-09,2021-09-15,Standard Class,637
CA-2019-130218,2019-03-23,2019-03-26,First Class,638
CA-2021-129028,2021-04-01,2021-04-03,First Class,639
CA-2019-128027,2019-09-14,2019-09-17,Second Class,640
US-2021-135503,2021-12-10,2021-12-15,Standard Class,641
CA-2021-128300,2021-11-24,2021-11-26,Second Class,642
CA-2018-109232,2018-01-13,2018-01-16,Second Class,643
CA-2018-113047,2018-10-24,2018-10-24,Same Day,644
CA-2018-158274,2018-11-19,2018-11-24,Second Class,645
CA-2020-115504,2020-03-12,2020-03-17,Standard Class,646
CA-2019-102722,2019-04-18,2019-04-19,First Class,647
US-2019-123960,2019-06-11,2019-06-16,Standard Class,648
US-2020-101616,2020-09-03,2020-09-06,First Class,649
CA-2021-117198,2021-08-31,2021-09-05,Standard Class,650
CA-2018-162775,2018-01-13,2018-01-15,Second Class,651
CA-2018-151967,2018-10-22,2018-10-26,Standard Class,652
CA-2019-143119,2019-09-24,2019-09-30,Standard Class,653
CA-2021-161200,2021-08-06,2021-08-10,Second Class,654
CA-2021-158729,2021-12-19,2021-12-21,First Class,655
CA-2021-124296,2021-12-24,2021-12-28,Standard Class,656
US-2021-163195,2021-02-17,2021-02-21,Second Class,657
CA-2018-149538,2018-04-04,2018-04-08,Standard Class,658
CA-2021-125472,2021-05-30,2021-05-31,First Class,659
CA-2020-102498,2020-07-24,2020-07-25,First Class,660
CA-2021-103212,2021-10-13,2021-10-14,First Class,661
US-2019-151435,2019-09-06,2019-09-09,Second Class,662
CA-2018-142727,2018-04-29,2018-05-01,Second Class,663
CA-2021-160899,2021-08-11,2021-08-13,Second Class,664
US-2020-156692,2020-08-13,2020-08-13,Same Day,665
CA-2021-155698,2021-03-08,2021-03-11,First Class,666
US-2021-126179,2021-07-03,2021-07-07,Standard Class,667
CA-2021-148474,2021-06-12,2021-06-19,Standard Class,668
CA-2021-129910,2021-03-30,2021-04-03,Standard Class,668
CA-2018-123925,2018-12-17,2018-12-19,Second Class,669
CA-2020-134208,2020-09-17,2020-09-23,Standard Class,670
CA-2019-119592,2019-12-14,2019-12-16,Second Class,671
CA-2019-149342,2019-04-20,2019-04-25,Standard Class,672
CA-2020-106558,2020-01-17,2020-01-21,Standard Class,673
CA-2018-129091,2018-11-22,2018-11-27,Standard Class,674
CA-2021-128475,2021-08-26,2021-09-01,Standard Class,675
CA-2020-146171,2020-03-11,2020-03-15,Standard Class,676
CA-2021-139787,2021-09-19,2021-09-23,Standard Class,676
CA-2021-124898,2021-09-11,2021-09-15,Standard Class,677
CA-2020-127985,2020-04-01,2020-04-05,Second Class,677
CA-2021-128629,2021-07-10,2021-07-14,Second Class,678
CA-2020-139269,2020-05-25,2020-05-30,Standard Class,679
CA-2021-121419,2021-04-02,2021-04-04,First Class,680
CA-2020-142370,2020-09-19,2020-09-23,Standard Class,681
CA-2020-149979,2020-09-23,2020-09-28,Second Class,682
US-2020-164588,2020-04-16,2020-04-23,Standard Class,683
CA-2021-123351,2021-09-21,2021-09-25,Standard Class,684
CA-2019-147102,2019-09-19,2019-09-26,Standard Class,685
CA-2021-163335,2021-09-24,2021-09-27,First Class,686
US-2020-169369,2020-12-12,2020-12-18,Standard Class,687
US-2020-106600,2020-04-08,2020-04-11,First Class,688
CA-2021-160724,2021-05-05,2021-05-10,Standard Class,689
CA-2021-161088,2021-05-25,2021-05-29,Standard Class,690
CA-2021-164756,2021-09-18,2021-09-22,Standard Class,691
CA-2020-157588,2020-07-14,2020-07-19,Standard Class,692
US-2019-136749,2019-12-25,2019-12-27,Second Class,693
CA-2019-103093,2019-02-03,2019-02-07,Standard Class,694
CA-2021-169012,2021-07-10,2021-07-14,Standard Class,695
US-2018-143581,2018-08-19,2018-08-23,Standard Class,696
CA-2021-146192,2021-04-22,2021-04-26,Standard Class,697
US-2021-105935,2021-01-26,2021-01-31,Standard Class,698
CA-2019-169677,2019-01-13,2019-01-15,Second Class,699
CA-2020-119074,2020-03-27,2020-03-31,Standard Class,700
CA-2018-120950,2018-11-06,2018-11-11,Standard Class,701
CA-2019-145352,2019-03-16,2019-03-22,Standard Class,702
CA-2021-126046,2021-11-03,2021-11-07,Standard Class,703
CA-2021-165029,2021-11-26,2021-11-30,Standard Class,704
CA-2020-131065,2020-11-14,2020-11-16,Second Class,705
CA-2021-138975,2021-05-19,2021-05-23,Standard Class,706
CA-2019-165624,2019-08-23,2019-08-28,Standard Class,707
US-2021-120607,2021-05-19,2021-05-19,Same Day,708
CA-2021-133263,2021-03-31,2021-04-02,Second Class,709
CA-2021-159954,2021-09-10,2021-09-14,Standard Class,710
CA-2019-118843,2019-09-13,2019-09-20,Standard Class,711
CA-2018-125682,2018-11-22,2018-11-25,First Class,712
CA-2021-155159,2021-11-25,2021-11-29,Second Class,713
CA-2020-123176,2020-09-27,2020-09-29,Second Class,714
CA-2020-110492,2020-02-12,2020-02-14,First Class,715
CA-2018-116190,2018-07-26,2018-08-01,Standard Class,716
CA-2020-159891,2020-01-31,2020-02-06,Standard Class,717
CA-2020-160234,2020-06-26,2020-07-03,Standard Class,718
CA-2019-168004,2019-10-04,2019-10-09,Second Class,719
CA-2020-137736,2020-11-10,2020-11-15,Standard Class,720
CA-2019-142755,2019-09-04,2019-09-08,Standard Class,721
CA-2021-122693,2021-02-19,2021-02-21,Second Class,722
CA-2018-103366,2018-01-15,2018-01-17,First Class,723
CA-2021-157931,2021-09-17,2021-09-22,Second Class,724
CA-2021-157854,2021-04-08,2021-04-15,Standard Class,725
CA-2018-100895,2018-06-02,2018-06-06,Standard Class,726
US-2019-168732,2019-12-10,2019-12-16,Standard Class,727
CA-2019-166604,2019-05-15,2019-05-20,Second Class,728
CA-2019-137281,2019-06-13,2019-06-17,Standard Class,729
CA-2018-163293,2018-09-08,2018-09-11,First Class,730
US-2019-140851,2019-07-13,2019-07-15,Second Class,731
CA-2019-153325,2019-03-01,2019-03-02,Second Class,732
CA-2018-159184,2018-09-14,2018-09-19,Standard Class,733
US-2020-108504,2020-02-05,2020-02-05,Same Day,734
CA-2021-119669,2021-01-24,2021-01-30,Standard Class,735
CA-2020-150000,2020-04-08,2020-04-14,Standard Class,736
CA-2021-161970,2021-09-22,2021-09-27,Standard Class,737
CA-2019-103772,2019-06-28,2019-07-02,Standard Class,738
CA-2021-159464,2021-05-18,2021-05-19,First Class,739
CA-2020-162355,2020-06-30,2020-07-02,Second Class,740
US-2021-132675,2021-09-24,2021-09-28,Standard Class,741
CA-2018-103807,2018-12-02,2018-12-09,Standard Class,742
CA-2020-159653,2020-05-22,2020-05-22,Same Day,743
CA-2018-164315,2018-04-02,2018-04-08,Standard Class,744
CA-2018-106054,2018-01-06,2018-01-07,First Class,745
CA-2020-163174,2020-08-26,2020-08-30,Standard Class,746
CA-2021-163629,2021-11-17,2021-11-21,Standard Class,747
CA-2019-120516,2019-08-13,2019-08-17,Standard Class,748
CA-2020-163167,2020-11-28,2020-12-01,Second Class,749
CA-2018-165806,2018-04-07,2018-04-07,Same Day,750
CA-2019-106187,2019-06-23,2019-06-29,Standard Class,751
CA-2018-153927,2018-08-12,2018-08-13,First Class,752
CA-2021-155705,2021-08-21,2021-08-23,Second Class,753
CA-2018-157784,2018-07-05,2018-07-08,First Class,754
CA-2020-146143,2020-12-14,2020-12-19,Standard Class,754
CA-2020-113747,2020-05-28,2020-06-04,Standard Class,755
CA-2021-119305,2021-11-30,2021-12-04,Standard Class,756
US-2020-146570,2020-05-15,2020-05-20,Standard Class,757
CA-2020-169026,2020-08-08,2020-08-13,Standard Class,758
CA-2020-168536,2020-12-20,2020-12-24,Standard Class,759
CA-2021-148922,2021-12-10,2021-12-15,Second Class,760
CA-2020-104157,2020-07-25,2020-07-29,Standard Class,761
CA-2020-151155,2020-12-20,2020-12-24,Standard Class,762
CA-2019-125066,2019-12-14,2019-12-18,Standard Class,763
US-2018-164763,2018-03-17,2018-03-21,Standard Class,764
CA-2018-166051,2018-05-31,2018-06-05,Standard Class,765
CA-2020-146150,2020-02-14,2020-02-19,Standard Class,766
CA-2020-140571,2020-03-15,2020-03-19,Standard Class,767
CA-2021-144365,2021-10-24,2021-10-30,Standard Class,768
CA-2021-133641,2021-05-14,2021-05-21,Standard Class,769
CA-2020-162747,2020-03-20,2020-03-25,Second Class,770
CA-2020-109407,2020-01-24,2020-01-26,Second Class,771
CA-2018-104283,2018-06-27,2018-07-01,Standard Class,772
CA-2021-161046,2021-03-05,2021-03-05,Same Day,773
CA-2019-164427,2019-07-31,2019-08-06,Standard Class,774
CA-2020-163776,2020-07-19,2020-07-25,Standard Class,775
CA-2021-135587,2021-12-07,2021-12-12,Standard Class,776
CA-2019-134782,2019-12-27,2019-12-31,Standard Class,777
CA-2019-160059,2019-11-27,2019-12-01,Standard Class,778
CA-2021-161053,2021-09-22,2021-09-23,First Class,779
CA-2021-147333,2021-12-14,2021-12-20,Standard Class,780
CA-2018-114314,2018-10-11,2018-10-15,Standard Class,781
CA-2020-148684,2020-12-25,2020-12-29,Standard Class,782
CA-2020-100307,2020-12-15,2020-12-19,Standard Class,783
CA-2018-152268,2018-09-02,2018-09-07,Standard Class,784
US-2018-147627,2018-01-20,2018-01-26,Standard Class,785
US-2018-156559,2018-08-19,2018-08-26,Standard Class,786
CA-2021-133095,2021-06-04,2021-06-04,Same Day,787
US-2020-119298,2020-11-25,2020-11-28,First Class,788
CA-2020-117604,2020-09-04,2020-09-09,Standard Class,789
US-2018-165659,2018-06-01,2018-06-06,Standard Class,790
CA-2018-111500,2018-08-17,2018-08-21,Standard Class,791
CA-2021-158743,2021-10-20,2021-10-27,Standard Class,792
US-2020-167472,2020-06-06,2020-06-07,First Class,793
CA-2020-101525,2020-05-01,2020-05-04,Second Class,794
US-2021-162670,2021-12-23,2021-12-28,Second Class,795
CA-2019-169740,2019-02-20,2019-02-25,Standard Class,796
CA-2020-134789,2020-04-08,2020-04-15,Standard Class,797
CA-2021-110212,2021-05-01,2021-05-05,Standard Class,798
CA-2018-115084,2018-10-18,2018-10-22,Standard Class,799
CA-2021-152786,2021-03-12,2021-03-17,Standard Class,800
CA-2019-108119,2019-11-01,2019-11-08,Standard Class,801
CA-2021-102309,2021-09-23,2021-09-25,Second Class,802
CA-2021-159135,2021-11-04,2021-11-08,Standard Class,803
CA-2020-138688,2020-06-12,2020-06-16,Second Class,804
CA-2020-109806,2020-09-17,2020-09-22,Standard Class,805
CA-2019-102848,2019-11-07,2019-11-09,Second Class,806
CA-2019-131534,2019-03-28,2019-04-02,Standard Class,807
CA-2019-135272,2019-12-07,2019-12-12,Standard Class,808
CA-2020-161669,2020-11-07,2020-11-09,First Class,809
CA-2019-133025,2019-09-17,2019-09-19,Second Class,810
CA-2021-117212,2021-02-26,2021-02-28,Second Class,811
CA-2018-110184,2018-07-12,2018-07-16,Standard Class,812
CA-2019-125423,2019-12-13,2019-12-15,Second Class,813
CA-2018-157882,2018-10-03,2018-10-08,Second Class,814
CA-2019-142041,2019-06-07,2019-06-09,Second Class,815
CA-2021-102750,2021-09-04,2021-09-08,Second Class,816
CA-2019-149972,2019-09-21,2019-09-23,First Class,817
